fault_id,affect_business,affect_info,business_break_time,create_time,is_delete,other_info,pop_fault_reason,pop_fault_reason_name,pop_fault_seg,pop_fault_seg_detail,pop_fault_time,pop_repair_charge_man,pop_repair_plane,pop_sys,pop_type,repair_status,repair_status_name,repair_type,reserved_field,seg_data,send_email_type,update_time,estimated_repair_completion_time,estimated_ship_departure_time,repair_progress,actual_ship_departure_time,affect_direction,arrival_service_area_time,business_recovery_reason,business_recovery_time,confirm_repair_plan_time,confirm_repair_ship_time,estimated_confirm_plan_time,estimated_maintenance_permit_time,latitude,longitude,obtain_repair_permit_time,pop_repair_boat,pop_repair_dyn_info,pop_repair_remark,repair_boat,repair_done_time,request_maintenance_permit_time,start_maintenance_operations_time,timestamp,exist_flag
430,否,"{""relayNum"":0,""affectNum"":0,""rate"":""""}",,2023-11-28 17:19:02,0,"{""faultDuration"":""85天21小时56分钟"",""sectionDir"":""关丹-香港 ;"",""opretionProcess"":""暂无""}",0,未知,S2,KTN-LNT (马来西亚关丹-中国香港大屿山),2023-10-27 20:30:00,王冲,1月14日-1月21日,APCN2,参建海缆,4,已结束,故障,2023-11-28,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",4,2024-02-07 09:32:52,,,,,中马,,,,,,,,,,,CT,,当前业务不受影响，维修时业务会中断,Cable Retriever,2024-01-21 18:26,,,,1
431,否,"{""relayNum"":0,""affectNum"":0,""rate"":""""}",,2023-11-30 09:28:18,0,"{""faultDuration"":""139天20小时41分钟"",""sectionDir"":""观音山-慈湖段 ;"",""opretionProcess"":""暂无""}",0,未知,W1,厦门观音山至金门慈湖,2023-11-29 13:19:00,王冲,待定,CSCN,参建海缆,4,已结束,故障,2023-11-30,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",4,2024-04-25 09:37:37,2024-04-19 00:00:00,2024-04-15 00:00:00,4月15日-4月19日,2024-04-15 00:00:00,,,,,,,,,,,,CT,已取得维修许可,厦金海缆为双路由保护海缆系统，目前业务一切正常,,2024-04-17 10:00,,,,1
432,否,"{""relayNum"":0,""affectNum"":0,""rate"":""""}",2023-12-09 00:20:00,2023-12-11 16:51:37,0,"{""faultDuration"":""43天18小时6分钟"",""sectionDir"":""关丹-香港 ;"",""opretionProcess"":""暂无""}",0,未知,S2,KTN-LNT (马来西亚关丹-中国香港大屿山),2023-12-09 00:20:00,王冲,1月14日-1月21日,APCN2,参建海缆,4,已结束,故障,2023-12-11,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",4,2024-01-24 09:31:18,,,,,中马,,,2024-01-21 18:26,,,,,,,,Reach,正在故障海域进行维修,FP1、FP2和FP4业务受影响,Cable Retriever,2024-01-21 18:26,,,,1
433,否,"{""relayNum"":0,""affectNum"":0,""rate"":""""}",,2023-12-12 17:12:10,0,"{""faultDuration"":""51天12小时51分钟"",""sectionDir"":""Kuantan-Shima ;East Coast-Kuantan ;Kuantan-Tseung Kwan ;Kuantan-Songkhla ;Kuantan-Shinmaruyama ;Kuantan-Danang ;Kuantan-Chongming ;"",""opretionProcess"":""暂无""}",0,未知,S1.9,KUA-BU8 (马来西亚关丹-BU8),2023-12-07 12:10:00,王冲,1月23日-1月26日,APG,参建海缆,4,已结束,故障,2023-12-12,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",4,2024-01-29 10:42:23,,,,,中马,,,,,,,,,,,GT3L,船只正在故障海域维修,新加坡方向业务早前已中断,C.S.ASEAN Explorer,2024-01-27 13:01,,,,1
434,是,"{""relayNum"":5,""affectNum"":9,""rate"":""147.7G""}",2023-12-07 19:24:00,2023-12-12 17:14:38,0,"{""faultDuration"":""63天4小时35分钟"",""sectionDir"":""Chongming-Tanshui ;"",""opretionProcess"":""暂无""}",0,未知,S4,CHM-TNS (中国上海崇明-中国台湾淡水),2023-12-07 19:25:00,王冲,2月2日-2月9日,TPE,参建海缆,4,已结束,故障,2023-12-12,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",4,2024-02-16 09:30:07,,,,,,,,2024-02-09 00:00,,,,,,,,CT,船只正在装载备件,S4-64,CS Fu Tai,2024-02-09 00:00,,,,1
436,是,"{""relayNum"":2,""affectNum"":9,""rate"":""203.026G""}",2023-12-16 01:52:00,2023-12-18 14:01:17,0,"{""faultDuration"":""78天15小时31分钟"",""sectionDir"":""Lingang-Viawest, Hillsboro ;Nanhui-Viawest, Hillsboro ;Nanhui-Maruyama ;Nanhui-Toucheng ;Nanhui-Busan ;"",""opretionProcess"":""暂无""}",0,未知,S3,NHI-BU1 (中国上海南汇-BU1),2023-12-16 01:52:00,王冲,2月14日-3月3日,NCP,参建海缆,4,已结束,故障,2023-12-18,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",4,2024-03-04 08:24:12,,,,,"中美,中日",,,2024-03-03 17:23,,,,,,,,CU,修完TPE S4再修此故障,,CS Fu Tai,2024-03-03 17:23,,,,1
438,是,"{""relayNum"":6,""affectNum"":14,""rate"":""140.0G""}",2023-12-22 07:23:00,2023-12-28 09:06:44,0,"{""faultDuration"":""65天13小时48分钟"",""sectionDir"":"""",""opretionProcess"":""暂无""}",0,未知,S1.8,BU6-BU7,2023-12-22 07:23:00,Terrence,预计2月25日完成,ASE,外租海缆,4,已结束,故障,2023-12-28,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",4,2024-02-29 14:16:12,,,,,,,,2024-02-25 21:11,,,,,,,,,,影响往新加坡方向业务,C.S.Asean Explorer,2024-02-25 21:11,,,,1
439,是,"{""relayNum"":16,""affectNum"":31,""rate"":""506.85200000000003G""}",2023-12-31 22:45:00,2024-01-02 09:30:41,0,"{""faultDuration"":""15天9小时55分钟"",""sectionDir"":""Nedonna-Qingdao ;Chongming-Qingdao ;Qingdao-Shinmaruyama  ;"",""opretionProcess"":""暂无""}",0,未知,S1N,QDA-BU1 (中国山东青岛-BU1),2023-12-31 22:45:00,王冲,1月10日-1月16日,TPE,参建海缆,4,已结束,故障,2024-01-02,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",4,2024-01-16 15:47:02,,,,,"中日,中美",,,2024-01-16 08:40,,,,,,,,CU,已从韩国港口出发,TB- 008901,SEGERO,2024-01-16 08:40,,,,1
440,是,"{""relayNum"":2,""affectNum"":7,""rate"":""217.01G""}",2024-01-01 18:00:00,2024-01-10 14:26:32,0,"{""faultDuration"":""129天15小时5分钟"",""sectionDir"":""East Coast-NanHui ;NanHui-Busan ;Tseung Kwan-Nanhui ;Nanhui-Shima ;"",""opretionProcess"":""暂无""}",0,未知,S4,NHI-BU3 (中国上海南汇-BU3),2023-09-18 09:33:00,王冲,1月18日-1月26日,APG,参建海缆,4,已结束,故障,2024-01-10,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",4,2024-01-26 14:31:10,,,,,"中韩,中日,中新",,,2024-01-26 12:38,,,,,,,,CU,因海上天气恶劣，维修暂停，预计24日恢复维修工作。,影响上海南汇出口业务,CS Fu Tai,2024-01-26 12:38,,,,1
441,否,"{""relayNum"":0,""affectNum"":0,""rate"":""""}",,2024-01-10 14:30:04,0,"{""faultDuration"":""19天0小时38分钟"",""sectionDir"":""Qingdao-Keoje  ;"",""opretionProcess"":""暂无""}",0,未知,S2,QDA-KEO （中国山东青岛-韩国巨济）,2023-12-30 14:00:00,王冲,待定,TPE,参建海缆,4,已结束,故障,2024-01-10,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",4,2024-03-27 14:21:29,,,,,中韩,,,,,,,,,,,CU,,当前业务不受影响，维修时业务会中断,,2024-01-18 14:38,,,,1
442,否,"{""relayNum"":0,""affectNum"":0,""rate"":""""}",2024-01-11 01:42,2024-01-11 14:50:16,0,"{""faultDuration"":""49天21小时11分钟"",""sectionDir"":"""",""opretionProcess"":""暂无""}",0,未知,Seg DC,Tong Fuk-Toucheng (中国香港塘福-中国台湾头城),2024-01-11 01:42:00,Terrence,2月20日-3月2日,FNAL/RNAL,外租海缆,4,已结束,故障,2024-01-11,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",4,2024-03-05 16:45:25,,,,,,,,2024-02-29 22:53,,,,,,,,GCX,,,,2024-02-29 22:53,,,,1
443,是,"{""relayNum"":15,""affectNum"":26,""rate"":""251.132G""}",2024-01-15 16:39:00,2024-01-16 15:28:22,0,"{""faultDuration"":""13天5小时13分钟"",""sectionDir"":""Qingdao-Keoje  ;"",""opretionProcess"":""暂无""}",0,未知,S2,QDA-KEO (中国山东青岛-韩国巨济),2024-01-15 16:39:00,王冲,1月18日-1月30日,TPE,参建海缆,4,已结束,故障,2024-01-16,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",4,2024-01-29 09:26:42,,,,,中韩,,,2024-01-28 21:52,,,,,,,,KT,因天气恶劣原因，维修延期，预计24日恢复修理工作,,SEGERO,2024-01-28 21:52,,,,1
444,否,"{""relayNum"":0,""affectNum"":0,""rate"":""""}",2024-01-11 19:55:00,2024-01-19 10:30:34,0,"{""faultDuration"":""760天4小时15分钟"",""sectionDir"":""暂无"",""opretionProcess"":""暂无""}",0,未知,-,-,2024-01-11 19:55:00,Terrence,待定,ASC,外租海缆,4,已结束,故障,2024-01-19,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",4,2024-04-30 15:37:54,,,,,,,,2024-04-26 09:00:00,,,,,,,,Vocus,暂无,,,,,,,1
445,否,"{""relayNum"":0,""affectNum"":0,""rate"":""""}",,2024-01-24 09:41:56,0,"{""faultDuration"":""246天11小时5分钟"",""sectionDir"":""Nedonna-Chongming ;Chongming-Shinmaruyama  ;Chongming-Qingdao ;"",""opretionProcess"":""暂无""}",0,未知,S1S,CHM-BU1 (中国上海崇明-BU1),2024-01-23 11:30:00,王冲,待定,TPE,参建海缆,4,已结束,故障,2024-01-24,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",3,2024-11-03 20:59:39,2024-09-21 00:00:00,2024-09-06 00:00:00,因天气原因暂停维修，预计19日继续,,"中美,中日",,,,,,2024-07-23 18:26:47,,,,,CT,,S1S-22,CS Fu Tai,2024-09-25 22:35:00,,,2024-09-13 17:05:38,1
446,是,"{""relayNum"":0,""affectNum"":0,""rate"":""""}",2023-12-09 08:39:00,2024-01-24 09:53:34,0,"{""faultDuration"":""614天15小时21分钟"",""sectionDir"":"""",""opretionProcess"":""暂无""}",0,未知,Seg.A,Shima-BU (日本志摩-BU),2023-12-09 08:39:00,Terrence,预计8月中旬,EAC,外租海缆,4,已结束,故障,2024-01-24,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",3,2025-08-30 18:23:25,2025-08-21 00:00:00,2025-08-06 00:00:00,,,,,,,2024-10-24 09:15:00,,,,,,,Telstra,Telstra未取得日本渔民联盟对此修复的批准，延期至8月,中继器故障，影响往日本方向业务,,2025-08-15 00:00:00,,,2025-06-04 00:00:00,1
447,否,"{""relayNum"":0,""affectNum"":0,""rate"":""""}",,2024-01-24 10:02:58,0,"{""faultDuration"":""137天19小时47分钟"",""sectionDir"":"""",""opretionProcess"":""暂无""}",0,未知,Seg.F1,Shinduri-BU (韩国忠清南道-BU),2023-12-16 07:39:00,Terrence,4月3日-4月11日,EAC,外租海缆,4,已结束,故障,2024-01-24,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",4,2024-05-06 09:03:38,2024-05-02 00:00:00,2024-04-24 00:00:00,船只4月25日已到达故障点，正进行维修,2024-04-24 00:00:00,,,,,,,2024-04-03 14:25,,,,,Telstra,,当前业务不受影响，维修时业务会中断,,2024-05-02 03:26:00,,,,1
448,是,"{""relayNum"":7,""affectNum"":39,""rate"":""186.661G""}",2024-01-22 12:34:00,2024-01-24 10:06:07,0,"{""faultDuration"":""53天14小时33分钟"",""sectionDir"":"""",""opretionProcess"":""暂无""}",0,未知,S1.6,BU5-BU6,2024-01-22 12:34:00,Terrence,3月9日-3月16日,ASE,外租海缆,4,已结束,故障,2024-01-24,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",4,2024-03-18 09:02:08,,,,,,,,,,,,,,,,,已到达故障点进行维修,业务于S1.8故障时已中断,C.S.ASEAN Explorer,2024-03-15 15:07,,,,1
449,是,"{""relayNum"":0,""affectNum"":0,""rate"":""""}",2024-02-05 18:12:00,2024-02-07 09:39:06,0,"{""faultDuration"":""5天20小时38分钟"",""sectionDir"":""Chongming-Tanshui ;"",""opretionProcess"":""暂无""}",0,未知,S4,CHM-TNS (中国上海崇明-中国台湾淡水),2024-02-05 18:12:00,王冲,2月9日-2月13日,TPE,参建海缆,4,已结束,故障,2024-02-07,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",4,2024-02-16 09:31:53,,,,,,,,2024-02-11 14:50,,,,,,,,CT,,TPE S4发现新断点,CS Fu Tai,2024-02-11 14:50,,,,1
450,否,"{""relayNum"":0,""affectNum"":0,""rate"":""""}",2024-02-06 15:22:00,2024-02-07 14:33:31,0,"{""faultDuration"":""13天4小时5分钟"",""sectionDir"":"""",""opretionProcess"":""暂无""}",0,未知,S1D,Sri Racha-BU2 (泰国是拉差-BU2),2024-02-06 15:22:00,Terrence,2月6日-2月21日,AAG,外租海缆,4,已结束,故障,2024-02-07,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",4,2024-02-29 14:29:33,,,,,,,,2024-02-19 19:27,,,,,,,,UIH,,因S1D故障维修需要整个S1主干重新供电，影响香港往新加坡方向业务,ASEAN Restorer,2024-02-19 19:27,,,,1
451,是,"{""relayNum"":4,""affectNum"":52,""rate"":""243.93G""}",2024-02-13 00:35,2024-02-13 01:52:01,0,"{""faultDuration"":""83天10小时35分钟"",""sectionDir"":""East Coast-Chongming ;Chongming-Busan ;Kuantan-Chongming ;Chongming-Shinmaruyama ;"",""opretionProcess"":""暂无""}",0,未知,S3,CHM-BU2 (中国上海崇明-BU2),2024-02-13 00:35:00,王冲,3月27日-4月4日,APG,参建海缆,4,已结束,故障,2024-02-13,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",4,2024-05-06 14:37:54,2024-05-06 00:00:00,2024-04-29 00:00:00,APG S3段落预计于5月6日10点-14点放通，但是前期两个故障修理完成后，又发现新shunt点（S3#16），目前通过供电调整临时恢复业务，预计于5月13日-5月18日修理,2024-04-28 00:00:00,"中新,中日,中韩,中马",,,,2024-03-14 00:00:00,2024-03-14 00:00:00,2024-03-14 00:00:00,,,,,CT,维修船前序工程延迟，维修延期，时间待定,影响上海崇明往日本丸山方向业务,天翼海工,2024-05-06 11:10:00,,,,1
452,是,"{""relayNum"":9,""affectNum"":12,""rate"":""300.0G""}",2024-02-24 17:51,2024-02-25 00:23:26,0,"{""faultDuration"":""141天17小时14分钟"",""sectionDir"":"" 埃及-泰国 ;埃及-吉布提 ;埃及-缅甸 ;埃及-马来西亚 via泰国 ;埃及-吉布提- ;埃及-缅甸 ;埃及-马来西亚 via 泰国 ;沙特-马来西亚 via 泰国 ;埃及-泰国 ;沙特-泰国 ;埃及-泰国 via 马来 ;埃及-卡塔尔 ;埃及-巴基斯坦 ;埃及-马来西亚 ;埃及-卡塔尔 ;埃及-巴基斯坦 ;埃及-卡塔尔 ;埃及-阿曼 ;埃及-阿联酋 ;沙特-吉布提 ;埃及-马来西亚 ;埃及-也门 ;埃及-印度 ;埃及-泰国 via 马来 ;埃及-也门 ;埃及-印度 ;"",""opretionProcess"":""暂无""}",0,未知,S1S.19,BU Dijbouti - BU Saudi Arabia (吉布提BU-沙特BU),2024-02-24 17:51:00,苏小波,4月12日-4月19日,AAE-1,参建海缆,4,已结束,故障,2024-02-25,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",4,2024-07-16 18:27:02,2024-07-13 00:00:00,2024-07-02 00:00:00,已按计划在7月2日下电，维修进行中，但原计划维修船7月2日到达吉布提港口部分船员做轮换，因天气原因推迟，预计维修计划延期2天,2024-06-18 00:00:00,"新欧,中欧",,,,2024-06-17 09:44:59,2024-06-17 09:45:00,2024-06-17 09:44:51,,,,,Telecom Egypt,,影响中国香港、新加坡和吉布提往欧洲方向的业务,NIWA,2024-07-15 11:05:00,,,,1
453,否,"{""relayNum"":0,""affectNum"":0,""rate"":""""}",,2024-02-29 14:30:52,0,"{""faultDuration"":""88天12小时42分钟"",""sectionDir"":"""",""opretionProcess"":""暂无""}",0,未知,S1D,Sri Racha-BU2 (泰国是拉差-BU2),2024-02-19 19:27:00,Terrence,4月9日-4月17日,AAG,外租海缆,4,已结束,故障,2024-02-29,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",4,2024-05-18 09:25:46,2024-05-16 00:00:00,2024-04-16 00:00:00,船只4月28日已到达故障点，正进行维修工作,2024-04-16 00:00:00,,,,,2024-02-23 17:22:00,2024-04-09 00:00:00,,,,,,UIH,上一个故障维修时发现新故障点,暂不影响业务，维修期间业务会中断,,2024-05-18 08:09:00,,,,1
454,否,"{""relayNum"":0,""affectNum"":0,""rate"":""""}",2024-02-11 10:04:00,2024-02-29 14:32:37,0,"{""faultDuration"":""98天18小时24分钟"",""sectionDir"":""暂无"",""opretionProcess"":""暂无""}",0,未知,-,-,2024-02-11 10:04:00,Terrence,待定,MCT,外租海缆,4,已结束,故障,2024-02-29,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",4,2024-05-21 10:15:20,2024-05-20 00:00:00,2024-05-06 00:00:00,正进行维修,,,,,2024-05-20 04:28:00,,,,,,,,Symphony,,,,2024-05-20 04:28:00,,,,1
455,是,"{""relayNum"":17,""affectNum"":132,""rate"":""1173.729999999999G""}",2024-03-10 20:50:00,2024-03-11 09:00:41,0,"{""faultDuration"":""65天16小时50分钟"",""sectionDir"":""East Coast-Shima ;East Coast-Kuantan ;East Coast-Busan ;East Coast-Busan ;East Coast-NanHui ;East Coast-Chongming ;East Coast-Tseung Kwan ;East Coast-Danang ;East Coast-Shinmaruyama ;East Coast-Songkhla ;East Coast-Toucheng ;"",""opretionProcess"":""暂无""}",0,未知,S9,SEA-BU8 (新加坡-BU8),2024-03-10 20:50:00,王冲,5月5日-5月10日,APG,参建海缆,4,已结束,故障,2024-03-11,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",4,2024-05-16 14:09:02,2024-05-15 00:00:00,2024-05-11 00:00:00,已于13:40 北京时间 2024-05-15完成维修,,中新,,,2024-05-15 13:40:00,2024-03-11 00:00:00,2024-03-11 00:00:00,2024-04-11 00:00:00,,,,,Starhub,正在申请维修许可,因存在S3和S9两个故障点，APG主干电力受影响，除日韩之间的业务外，所有APG业务中断,ASEAN Restorer,2024-05-15 13:40:00,,,,1
456,否,"{""relayNum"":0,""affectNum"":0,""rate"":""""}",,2024-03-13 12:12:35,0,"{""faultDuration"":""33天14小时27分钟"",""sectionDir"":"""",""opretionProcess"":""暂无""}",0,未知,Seg DC,Tongfuk - Toucheng (中国香港-中国台湾头城),2024-03-13 09:26:00,Terrence,,FNAL/RNAL,外租海缆,4,已结束,故障,2024-03-13,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",4,2024-04-17 09:43:20,2024-04-17 00:00:00,2024-04-08 00:00:00,4月8日-4月17日,2024-04-08 00:00:00,,,,,2024-04-01 00:00:00,2024-04-01 00:00:00,2024-04-15 14:27,,,,,,船只已到达故障点进行修复中,影响中国香港往中国台湾及日本方向业务,,2024-04-15 23:53,,,,1
